ID,ParentID,Title,Description,Type,Semester,Chapter
AP-19-Q-06-05,AP-19-Q-06,AP-19-Q-06-05,Compare and contrast metabolic and respiratory causes of pH imbalances.,LO,Anatomy and Physiology II,9
AP-19-Q-06-06,AP-19-Q-06,AP-19-Q-06-06,Describe the concept of compensation in relation to disruption of pH homeostasis.,LO,Anatomy and Physiology II,9
AP-19-Q-06-07,AP-19-Q-06,AP-19-Q-06-07,"*Given arterial blood values for P CO2 , pH and HCO 3 - , determine whether a patient is in acidosis or alkalosis and whether the cause of the pH disturbance is metabolic or respiratory.",LO,Anatomy and Physiology II,9
AP-19-R,AP-19-1000,R - Reproductive System,Module R,Folder,Anatomy and Physiology II,10
AP-19-R-01,AP-19-R,R01 - Overview of the male and female reproductive systems,Overview of the male and female reproductive systems,Subject,Anatomy and Physiology II,10
AP-19-R-01-01,AP-19-R-01,AP-19-R-01-01,Compare and contrast the major anatomy of the male and female reproductive systems.,LO,Anatomy and Physiology II,10
AP-19-R-01-02,AP-19-R-01,AP-19-R-01-02,"Identify male and female homologues of various reproductive system structures (e.g., ovary is homologous to the testis).",LO,Anatomy and Physiology II,10
AP-19-R-01-03,AP-19-R-01,AP-19-R-01-03,"Describe the functions of the hormones involved in the regulation of the reproductive processes (e.g., gonadotropin releasing hormone [GnRH], follicle stimulating hormone [FSH], luteinizing hormone [LH], androgens, inhibin, estrogens, progesterone).",LO,Anatomy and Physiology II,10
AP-19-R-02,AP-19-R,R02 - Gross and microscopic anatomy of the male reproductive system,Gross and microscopic anatomy of the male reproductive system,Subject,Anatomy and Physiology II,10
AP-19-R-02-01,AP-19-R-02,AP-19-R-02-01,"Identify and describe the gross anatomy, microscopic anatomy, and functions of the testes.",LO,Anatomy and Physiology II,10
AP-19-R-02-02,AP-19-R-02,AP-19-R-02-02,"Identify and describe the gross anatomy, microscopic anatomy, and functions of the epididymis.",LO,Anatomy and Physiology II,10
AP-19-R-02-03,AP-19-R-02,AP-19-R-02-03,"Identify and describe the structure and functions of the spermatic cord and male reproductive ducts (e.g., ductus [vas] deferens, ejaculatory duct, urethra).",LO,Anatomy and Physiology II,10
AP-19-R-02-04,AP-19-R-02,AP-19-R-02-04,"Identify and describe the structure and functions of accessory glands (i.e., seminal glands [seminal vesicles], prostate gland, bulbourethral [Cowper] glands).",LO,Anatomy and Physiology II,10
AP-19-R-02-05,AP-19-R-02,AP-19-R-02-05,"Identify and describe the structure and functions of the male external genitalia (e.g., scrotum, penis).",LO,Anatomy and Physiology II,10
AP-19-R-02-06,AP-19-R-02,AP-19-R-02-06,Describe the pathway of sperm from the seminiferous tubules to the external urethral orifice of the penis.,LO,Anatomy and Physiology II,10
AP-19-R-02-07,AP-19-R-02,AP-19-R-02-07,"Describe the production, composition, and functions of semen.",LO,Anatomy and Physiology II,10
AP-19-R-03,AP-19-R,R03 - Gross and microscopic anatomy of the female reproductive system,Gross and microscopic anatomy of the female reproductive system,Subject,Anatomy and Physiology II,10
AP-19-R-03-01,AP-19-R-03,AP-19-R-03-01,"Identify and describe the gross anatomy, microscopic anatomy, and functions of the ovaries.",LO,Anatomy and Physiology II,10
AP-19-R-03-02,AP-19-R-03,AP-19-R-03-02,"Identify and describe the gross anatomy, microscopic anatomy, and functions of the uterus and uterine (fallopian) tubes.",LO,Anatomy and Physiology II,10
AP-19-R-03-03,AP-19-R-03,AP-19-R-03-03,"Identify and describe the ligaments of the female reproductive system (e.g., broad ligament, ovarian ligament, suspensory ligament of the ovary, round ligament of the uterus).",LO,Anatomy and Physiology II,10
AP-19-R-03-04,AP-19-R-03,AP-19-R-03-04,Identify and describe the structure and function of the vagina.,LO,Anatomy and Physiology II,10
AP-19-R-03-05,AP-19-R-03,AP-19-R-03-05,"Identify and describe the structure and functions of the external genitalia (e.g., mons pubis, labia majora, labia minora, clitoris, greater vestibular glands).",LO,Anatomy and Physiology II,10
AP-19-R-03-06,AP-19-R-03,AP-19-R-03-06,Identify and describe the structure and functions of the mammary glands.,LO,Anatomy and Physiology II,10
AP-19-R-03-07,AP-19-R-03,AP-19-R-03-07,Describe the pathway of the oocyte from the ovary to the uterus.,LO,Anatomy and Physiology II,10
AP-19-R-04,AP-19-R,R04 - Spermatogenesis and spermiogenesis,Spermatogenesis and spermiogenesis,Subject,Anatomy and Physiology II,10
AP-19-R-04-01,AP-19-R-04,AP-19-R-04-01,Define the processes of spermatogenesis and spermiogenesis.,LO,Anatomy and Physiology II,10
AP-19-R-04-02,AP-19-R-04,AP-19-R-04-02,"Describe the stages of spermatogenesis in the seminiferous tubule, including the roles of the nurse (sustentacular, Sertoli) cells and interstitial cells (of Leydig).",LO,Anatomy and Physiology II,10
AP-19-R-04-03,AP-19-R-04,AP-19-R-04-03,Describe endocrine regulation of spermatogenesis.,LO,Anatomy and Physiology II,10
AP-19-R-05,AP-19-R,"R05 - Oogenesis, folliculogenesis, and the ovarian cycle","Oogenesis, folliculogenesis, and the ovarian cycle",Subject,Anatomy and Physiology II,10
AP-19-R-05-01,AP-19-R-05,AP-19-R-05-01,Define the process of oogenesis (oocyte development).,LO,Anatomy and Physiology II,10
AP-19-R-05-02,AP-19-R-05,AP-19-R-05-02,Describe the stages of folliculogenesis (ovarian follicle development).,LO,Anatomy and Physiology II,10
AP-19-R-05-03,AP-19-R-05,AP-19-R-05-03,Describe a typical ovarian cycle and explain how the process of folliculogenesis spans multiple ovarian cycles.,LO,Anatomy and Physiology II,10
AP-19-R-05-04,AP-19-R-05,AP-19-R-05-04,"Define ovulation, and explain the role of luteinizing hormone (LH) in ovulation.",LO,Anatomy and Physiology II,10
AP-19-R-05-05,AP-19-R-05,AP-19-R-05-05,"Describe endocrine regulation of oogenesis, folliculogenesis, and the ovarian cycle.",LO,Anatomy and Physiology II,10
AP-19-R-06,AP-19-R,R06 - Comparison of male and female gametogenesis,Comparison of male and female gametogenesis,Subject,Anatomy and Physiology II,10
AP-19-R-06-01,AP-19-R-06,AP-19-R-06-01,Compare and contrast the timing and number of oocytes produced in oogenesis and sperm produced in spermatogenesis.,LO,Anatomy and Physiology II,10
AP-19-R-06-02,AP-19-R-06,AP-19-R-06-02,Compare and contrast endocrine regulation of spermatogenesis and oogenesis.,LO,Anatomy and Physiology II,10
AP-19-R-07,AP-19-R,R07 - Uterine (menstrual) cycle,Uterine (menstrual) cycle,Subject,Anatomy and Physiology II,10
AP-19-R-07-01,AP-19-R-07,AP-19-R-07-01,"Name the phases of the uterine (menstrual) cycle, and describe the anatomical changes in the uterine wall that occur during each phase.",LO,Anatomy and Physiology II,10
AP-19-R-07-02,AP-19-R-07,AP-19-R-07-02,Describe the correlation between the uterine and ovarian cycles.,LO,Anatomy and Physiology II,10
AP-19-R-08,AP-19-R,R08 - Lifespan changes within the male and female reproductive systems,Lifespan changes within the male and female reproductive systems,Subject,Anatomy and Physiology II,10
AP-19-R-08-01,AP-19-R-08,AP-19-R-08-01,Define puberty.,LO,Anatomy and Physiology II,10
AP-19-R-08-02,AP-19-R-08,AP-19-R-08-02,Compare and contrast the events of female and male puberty.,LO,Anatomy and Physiology II,10
AP-19-R-08-03,AP-19-R-08,AP-19-R-08-03,Compare and contrast secondary sex characteristic development in males and females.,LO,Anatomy and Physiology II,10
AP-19-R-08-04,AP-19-R-08,AP-19-R-08-04,Compare and contrast female and male physiological sexual responses.,LO,Anatomy and Physiology II,10
AP-19-R-08-05,AP-19-R-08,AP-19-R-08-05,Define menopause and describe the physiological changes associated with menopause.,LO,Anatomy and Physiology II,10
AP-19-R-08-06,AP-19-R-08,AP-19-R-08-06,Compare and contrast menopause with andropause.,LO,Anatomy and Physiology II,10
AP-19-R-08-07,AP-19-R-08,AP-19-R-08-07,Describe examples of how birth control methods disrupt normal reproductive function.,LO,Anatomy and Physiology II,10
AP-19-R-09,AP-19-R,R09 - Fertilization and pregnancy,Fertilization and pregnancy,Subject,Anatomy and Physiology II,10
AP-19-R-09-01,AP-19-R-09,AP-19-R-09-01,Define fertilization.,LO,Anatomy and Physiology II,10
AP-19-R-09-02,AP-19-R-09,AP-19-R-09-02,"Describe the processes that facilitate fertilization (e.g., sperm capacitation, acrosomal reaction).",LO,Anatomy and Physiology II,10
AP-19-R-09-03,AP-19-R-09,AP-19-R-09-03,"Describe the three phases of fertilization (i.e., corona radiata penetration, zona pellucida penetration, fusion of the oocyte and sperm plasma membranes).",LO,Anatomy and Physiology II,10
AP-19-R-09-04,AP-19-R-09,AP-19-R-09-04,Describe the formation and function of the placenta and extraembryonic membranes.,LO,Anatomy and Physiology II,10
AP-19-R-09-05,AP-19-R-09,AP-19-R-09-05,Describe the hormones associated with pregnancy and the effects of these hormones.,LO,Anatomy and Physiology II,10
AP-19-R-09-06,AP-19-R-09,AP-19-R-09-06,*Describe the functional changes in the woman’s body during pregnancy.,LO,Anatomy and Physiology II,10
AP-19-R-10,AP-19-R,R10 - Application of homeostatic mechanisms,Application of homeostatic mechanisms,Subject,Anatomy and Physiology II,10
AP-19-R-10-01,AP-19-R-10,AP-19-R-10-01,Define parturition (labor).,LO,Anatomy and Physiology II,10
AP-19-R-10-02,AP-19-R-10,AP-19-R-10-02,Explain the hormonal events that initiate and regulate labor.,LO,Anatomy and Physiology II,10
AP-19-R-10-03,AP-19-R-10,AP-19-R-10-03,*Describe the three stages of labor.,LO,Anatomy and Physiology II,10
AP-19-R-11,AP-19-R,"R11 - Predictions related to homeostatic imbalance, including disease states & disorders","Predictions related to homeostatic imbalance, including disease states & disorders",Subject,Anatomy and Physiology II,10
AP-19-R-11-01,AP-19-R-11,AP-19-R-11-01,*Define the postpartum period.,LO,Anatomy and Physiology II,10
AP-19-R-11-02,AP-19-R-11,AP-19-R-11-02,*Describe the hormonal changes that occur after parturition.,LO,Anatomy and Physiology II,10
AP-19-R-11-03,AP-19-R-11,AP-19-R-11-03,*Describe the functional changes in the woman’s body during the postpartum period.,LO,Anatomy and Physiology II,10
AP-19-R-11-04,AP-19-R-11,AP-19-R-11-04,Describe the hormonal regulation of lactation.,LO,Anatomy and Physiology II,10
AP-19-R-12,AP-19-R,R12 - Predictions related to disruption of the reproductive system,Predictions related to disruption of the reproductive system,Subject,Anatomy and Physiology II,10
AP-19-R-12-01,AP-19-R-12,AP-19-R-12-01,"Given a factor or situation (e.g., ectopic pregnancy), predict the changes you could see in the reproductive system and the consequences of those changes (i.e., given a cause, state a possible effect).",LO,Anatomy and Physiology II,10
AP-19-R-12-02,AP-19-R-12,AP-19-R-12-02,"*Given a disruption in the structure or function of the reproductive system (e.g., vasectomy), predict the possible factors or situations that might have caused that disruption (i.e., given an effect, predict possible causes).",LO,Anatomy and Physiology II,10
AP-19-S,AP-19-1000,S - Introduction to Heredity,Module S,Folder,Anatomy and Physiology II,12
AP-19-S-01,AP-19-S,S01 - Genetic variability,Genetic variability,Subject,Anatomy and Physiology II,12
AP-19-S-01-01,AP-19-S-01,AP-19-S-01-01,Describe events that lead to genetic variability of gametes.,LO,Anatomy and Physiology II,12
AP-19-S-02,AP-19-S,S02 - Gene expression and inheritance,Gene expression and inheritance,Subject,Anatomy and Physiology II,12
AP-19-S-02-01,AP-19-S-02,AP-19-S-02-01,"Define the terms chromosome, gene, allele, homologous, homozygous, heterozygous, genotype and phenotype.",LO,Anatomy and Physiology II,12
AP-19-S-02-02,AP-19-S-02,AP-19-S-02-02,"Explain the genetic concepts of dominant and recessive alleles, incomplete dominance, codominance, and multiple alleles.",LO,Anatomy and Physiology II,12
AP-19-S-02-03,AP-19-S-02,AP-19-S-02-03,Compare and contrast monogenic inheritance and polygenic inheritance.,LO,Anatomy and Physiology II,12
AP-19-S-02-04,AP-19-S-02,AP-19-S-02-04,Define epigenetics and explain the impact of environmental factors on gene expression.,LO,Anatomy and Physiology II,12
AP-19-S-02-05,AP-19-S-02,AP-19-S-02-05,Describe the role of sex chromosomes in sex determination and sex-linked inheritance.,LO,Anatomy and Physiology II,12
AP-19-S-03,AP-19-S,S03 - Genetic testing,Genetic testing,Subject,Anatomy and Physiology II,12
AP-19-S-03-01,AP-19-S-03,AP-19-S-03-01,Describe examples of prenatal and postnatal genetic testing.,LO,Anatomy and Physiology II,12
AP-19-T,AP-19-1000,T - Embryology,Module T,Folder,Anatomy and Physiology II,11
AP-19-T-01,AP-19-T,T01 - Timeline of human development,Timeline of human development,Subject,Anatomy and Physiology II,11
AP-19-T-01-01,AP-19-T-01,AP-19-T-01-01,"Define the pre-embryonic period, embryonic period, and fetal period, and describe the main events that occur in each.",LO,Anatomy and Physiology II,11
AP-19-T-02,AP-19-T,T02 - Conception through week 2 (bilaminar germinal disc),Conception through week 2 (bilaminar germinal disc),Subject,Anatomy and Physiology II,11
AP-19-T-02-01,AP-19-T-02,AP-19-T-02-01,Describe the process and events of fertilization.,LO,Anatomy and Physiology II,11
AP-19-T-02-02,AP-19-T-02,AP-19-T-02-02,Describe the changes that occur from zygote to morula to blastocyst.,LO,Anatomy and Physiology II,11
AP-19-T-02-03,AP-19-T-02,AP-19-T-02-03,Explain the timing and importance of cleavage.,LO,Anatomy and Physiology II,11
AP-19-T-02-04,AP-19-T-02,AP-19-T-02-04,Compare and contrast the locations and end fates of the embryoblast (inner cell mass) and the trophoblast of the blastocyst.,LO,Anatomy and Physiology II,11
AP-19-T-02-05,AP-19-T-02,AP-19-T-02-05,Explain the process and timing of implantation.,LO,Anatomy and Physiology II,11
AP-19-T-02-06,AP-19-T-02,AP-19-T-02-06,*Describe the process by which the embryoblast transforms into a bilaminar germinal disc.,LO,Anatomy and Physiology II,11
AP-19-T-02-07,AP-19-T-02,AP-19-T-02-07,"Describe the formation and functions of the extraembryonic membranes (i.e., amnion, yolk sac, allantois, chorion).",LO,Anatomy and Physiology II,11
AP-19-T-02-08,AP-19-T-02,AP-19-T-02-08,List the maternal and fetal components of the placenta.,LO,Anatomy and Physiology II,11
AP-19-T-03,AP-19-T,T03 - Embryonic period,Embryonic period,Subject,Anatomy and Physiology II,11
AP-19-T-03-01,AP-19-T-03,AP-19-T-03-01,Define the process and timing of gastrulation.,LO,Anatomy and Physiology II,11
AP-19-T-03-02,AP-19-T-03,AP-19-T-03-02,"Identify the three primary germ layers resulting from gastrulation, and the major structures formed from each primary germ layer.",LO,Anatomy and Physiology II,11
AP-19-T-03-03,AP-19-T-03,AP-19-T-03-03,Define organogenesis.,LO,Anatomy and Physiology II,11
AP-19-T-03-04,AP-19-T-03,AP-19-T-03-04,Define neurulation and state when this process occurs.,LO,Anatomy and Physiology II,11
AP-19-T-03-05,AP-19-T-03,AP-19-T-03-05,Describe how a neural plate is transformed into a neural tube and explain how neural crest cells are formed.,LO,Anatomy and Physiology II,11
AP-19-T-03-06,AP-19-T-03,AP-19-T-03-06,Compare and contrast the adult fates of the neural tube and the neural crest cells.,LO,Anatomy and Physiology II,11
AP-19-T-03-07,AP-19-T-03,AP-19-T-03-07,*Describe the processes of craniocaudal and lateral folding of the embryo.,LO,Anatomy and Physiology II,11
AP-19-T-04,AP-19-T,T04 - Fetal period,Fetal period,Subject,Anatomy and Physiology II,11
AP-19-T-04-01,AP-19-T-04,AP-19-T-04-01,Describe the major events of the fetal period.,LO,Anatomy and Physiology II,11
,,,,,,
The HAPS A&P Learning Outcomes (LOs) are copyrighted by the Human Anatomy & Physiology Society under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) license.,,,,,,
